label-coarse,label-fine,text
1,10,What was the tragedy that struck the city of Dogtown in 1899 ?
5,21,What 's the oldest capital city in the Americas ?
1,1,What Leon Uris novel dealt with the Russian capture of Berlin ?
5,14,"What is the location of Edinburgh , Scotland ?"
4,13,How many muscles does the average adult use when going for a walk ?
4,27,How long do you have to live in a community to vote ?
3,4,What was the name of the Titanic 's captain ?
3,4,Name of heroine in `` Scruples '' ?
4,32,How big is the Chappellet vineyard ?
5,18,Jackson Pollock was a native of what country ?
0,9,What makes sperm ?
0,0,How do I know how much money to save for retirement ?
0,7,What does the dot on the letter i mean ?
3,4,Who wrote The Godfather ?
0,12,What is the origin of the term soda jerk ?
4,14,What is the frequency of VHF ?
1,29,What sport does Chris Jogis play ?
5,14,What island was the target of the U.S. 's Operation Urgent Fury ?
1,23,What is a fear of robbers ?
1,1,What Nevil Shute novel is about the doomed survivors of a nuclear war ?
0,9,What is the cause of endangered species ?
3,4,Which of the following TV newsmen was a Rhodes scholar ?
1,14,What did Warlock wear on his forehead in Marvel comics ?
1,22,What is the softest part of the body ?
3,4,What six-foot temperance advocate wielded her hatchet on saloons ?
4,13,How many islands does Fiji have ?
1,14,What line divided the North and South in the U.S. Civil War ?
0,7,What is the definition of cecum ?
3,4,Who invented volleyball ?
5,18,What 's the most powerful country in the world ?
0,0,How do I do this ?
3,5,Name a ballet company Mikhail Baryshnikov has danced for ?
3,4,Who led the Normans to victory in the Battle of Hastings ?
0,12,What is the origin of the word `` Teddy bear '' ?
4,38,What percentage of the world 's plant and animal species can be found in the Amazon forests ?
3,4,"What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?"
3,4,Who invented the horoscope ?
1,17,What nutrients are for healthy bones and teeth ?
0,7,What are Fortune 500 companies ?
0,12,What is the difference between ninjitsu and kung fu ?
3,4,What king was forced to agree to the Magna Carta ?
4,13,How many electoral college votes does Colorado have ?
3,4,What were Babe Ruth 's Christian names ?
4,13,How many bottles of wine were prisoners in the Bastille allowed per day ?
5,14,Where do lobsters like to live ?
3,4,"Who was the first elected mayor of Washington , D.C. ?"
1,14,What are the wolverine habits ?
0,0,How do you fix squeaky floors ?
4,8,When was the Big Thompson flood ?
0,12,What good are mosquitoes ?
0,0,How do you get bubblegum out of carpet ?
1,29,"What 's played at Wembley Stadium , London , every May ?"
3,4,"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?"
4,13,How many hours of work does it take a typist to complete a 100-page screenplay ?
3,4,What is Alice Cooper 's real name ?
0,7,What is the Peloponnesian League ?
5,21,What two cities usually mark the extremes of English Channel swims ?
4,13,How many times does the tide ebb and flow each day ?
3,4,Who invented television ?
0,7,What are tannins ?
0,0,How does General Mills manufacture Cheerios ?
1,1,What was Jimmy Durante 's theme song ?
3,4,Name the person who burst through the screen in the Lite beer commercials .
1,17,What delicacy is known indelicately as pickled roe ?
1,17,What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?
3,4,What U.S. vice-president killed Alexander Hamilton in a duel ?
4,41,What 's the Fahrenheit equivalent of zero degrees centigrade ?
4,13,How many muscles does an oyster have ?
1,29,"What card game derived its name from biritch , or Russian Whist ?"
3,4,Who wrote `` Much Ado About Nothing '' ?
1,36,What is the collective noun for geese ?
0,12,What personality traits are Capricorns said to have ?
5,14,Where can I get information concerning child custody files for the State of Utah ?
1,1,What was John F. Kennedy 's 1960 campaign song ?
3,4,What Louisiana Senator won a seat that had been held by his father and mother ?
1,1,What hymn did John Steinbeck get his title The Grapes of Wrath from ?
1,31,What invention does the principle of conservation of energy make impossible ?
1,14,What 's the highest-ranking suit in bridge ?
3,4,Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?
3,4,What writer is famous for physically putting himself into the center of his subject matter ?
3,4,Who 's the lead singer of the Led Zeppelin band ?
3,4,"In Dana 's `` Two Years Before the Mast , '' what seafarers lived in an abandoned oven on the beach at San Diego ?"
3,4,Who plays the cop in the movie `` Kindergarten Cop '' ?
4,13,How many characters makes up a word for typing test purposes ?
1,29,What non-mechanical sport achieves the highest speeds ?
4,25,What was the 1940 annual salary for a boilermaker ?
3,4,"Who created Billy Pilgrim , a survivor of the Dresden firestorm ?"
1,29,"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?"
5,18,What country saw the origin of the Asian Flu ?
3,4,Who is the richest woman in the world ?
5,14,Where can I take a test that will tell me what I should be when I grow up ?
0,9,What caused the death of Bob Marley ?
3,6,"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?"
1,1,What daily newspaper will `` help you see clearer across the USA '' ?
5,14,What lake in Scotland is said to hold one or more monsters ?
3,4,Who were the 1974 Oscar winners ?
3,5,What kind of business is 7-Eleven ?
0,7,What is Sinn Fein ?
1,23,"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?"
1,17,What do river otters eat ?
3,4,"Who wrote the book , `` Huckleberry Finn '' ?"
3,4,Who would you use the Heimlich maneuver on ?
5,14,What famed library can you reach by dialing 22-287-5 ?
1,2,What five-time winner of the Kentucky Derby lost his first 25 races ?
1,14,What did Vasco da Gama discover ?
0,7,What is Megan 's law ?
5,14,Where can I get a complete listing of showtimes in my area ?
5,14,Where 's Montenegro ?
0,7,What is usenet for the Internet ?
0,7,What are field effect transistors ?
1,2,What was the killer whale who died at Sea World of a fungal infection named ?
0,7,What is witch hazel ?
1,30,What is state tree of Nebraska ?
5,14,Where is Glasgow ?
0,9,Why is Chicago named Chicago ?
1,19,What three colors of ink are used to print a U.S. dollar bill ?
0,9,What exactly is the purpose of the anteater ?
1,31,What is the correct way to use `` may '' vs. `` might '' ?
5,21,What North American city boasts the biggest Polish population ?
3,4,"What radio , TV and movie character did Jackie Gleason and William Bendix play ?"
5,14,"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?"
1,14,What does a pedometer measure ?
4,27,What is Maurizio Pellegrin 's age ?
4,13,How many thousands of students attend the University of Massachusetts ?
3,4,Name the U.S. Senate majority leader and the Speaker of the House .
3,5,What name did football 's New York Titans adopt in 1963 ?
3,4,What female suspect in the game of Clue is single ?
3,4,Who owns CNN ?
4,13,About how many Americans are still unaccounted for from the Vietnam war ?
4,14,What is the chemical reactivity of neon ?
0,7,What is an auto-commentary ?
5,14,What is the oldest website on the Internet ?
0,7,What is deconstructionism ?
0,12,What did Lenny Bruce say that got him arrested ?
1,1,What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?
1,23,What is a fear of speaking ?
1,1,What was Hitler 's favorite movie ?
0,9,Why do airliners crash vs. gliding down ?
0,9,What are those little blue reflectors in the middle of the road for ?
3,4,"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?"
0,0,How is saline used in medicine ?
1,20,"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?"
1,10,"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?"
5,18,What country are you visiting if you land at President Duvalier Airport ?
3,4,What attorney-general ordered the closing of Alcatraz ?
5,21,What is the capital of Congo ?
0,12,What is the text of the Fifth Amendment ?
5,18,What is a country that starts with the letter x ?
5,18,What countries earn the most from tourism ?
0,7,What is the Internet2 ?
5,21,Which city in China has the largest number of foreign financial companies ?
4,8,When are the Oscars Academy Awards in 1999 ?
3,4,Who was the prophet of the Jewish people ?
3,4,What is the most common name ?
3,4,Who was the oldest U.S. president ?
1,30,"What common plant has a button , cap , cup , gills , and ring ?"
4,8,When was Dubai 's first concrete house built ?
0,7,What is the Milky Way ?
0,12,What is Remembrance Day all about ?
1,17,What food did Marco Polo introduce into Italy from the court of Kubla Khan ?
3,5,What diamond producer controls about 80% of the world 's diamonds ?
3,4,Who is the prophet of the religion of Islam ?
3,4,Who portrayed Maggio in the film From Here to Eternity ?
5,14,Where are zebras most likely found ?
4,38,What are the odds of giving birth to twins ?
5,14,"What is the best place to live in the world , considering climate , civilization ?"
0,7,What is meant by `` capital market '' ?
0,0,"In My Antonia , how is Mr. Shimerda out of place on the farm ?"
1,44,What ship did Lloyd M. Bucher command ?
1,23,Name a medicine commonly used to combat AIDS ?
0,12,What is the difference between hair and fur ?
0,12,What is the difference between love and infatuation ?
3,4,Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .
1,17,What foods contain vitamin B12 ?
4,25,What is the amount of money owed for illegally having a dog on a beach ?
1,15,What are the first and last letters of the Greek alphabet ?
5,14,What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?
4,32,How big is the largest diamond ?
1,31,What are some ways to help someone with Chicken Pox ?
0,0,How do I find out the exact time of a sunset for a particular day ?
4,8,When did the original Howdy Doody show go off the air ?
4,13,How many languages are there in the world ?
3,12,Who was Picasso ?
3,4,Who were the only two bald U.S. Presidents ?
3,4,Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?
5,14,What river flows past the Temple of Karnak ?
3,4,What comedian was The Perfect Fool ?
0,12,What are the benefits of a rowing machine ?
5,14,Where do you find information about the Queensland National Competition Policy
0,7,What 's a `` coup de poing '' to a French boxer ?
0,12,What 's the difference between carelessness and carefreeness ?
1,20,What is the Islamic counterpart to the Red Cross ?
0,9,Why does tuberculosis afflict people ?
3,4,Who loved Flash Gordon besides Dale ?
0,7,What is tyvek ?
1,14,What do humans catch zoonose diseases from ?
0,0,How did Asia get its name ?
1,44,What was the name of the U.S. Navy gunboat in the film The Sand Pebbles ?
5,14,Where can I get information on the original 13 US colonies ?
